Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
A0A061ACP8	A0A061ACP8	EPS-8	EPS-8	CELE_Y57G11C.24|Y57G11C.24	CELE_Y57G11C.24|Y57G11C.24	WBGENE00001330	WBGENE00001330	23549480:0018:HT
A0A061ACP8	A0A0K3AS36	EPS-8	ITSN-1	CELE_Y57G11C.24|Y57G11C.24	CELE_Y116A8C.36|Y116A8C.36	WBGENE00001330	WBGENE00006405	23549480:0018:HT
A0A061ACP8	A0A1N7SYW5	EPS-8	A0A1N7SYW5	CELE_Y57G11C.24|Y57G11C.24	CELE_F43B10.1|F43B10.1	WBGENE00001330	WBGENE00018373	19123269:0398:HT|19123269:0397:HT
A0A061ACP8	A0PD34	EPS-8	A0PD34	CELE_Y57G11C.24|Y57G11C.24	CELE_VM106R.1|VM106R.1	WBGENE00001330	WBGENE00014848	23549480:0018:HT
A0A061ACP8	G5EC32	EPS-8	SORB-1	CELE_Y57G11C.24|Y57G11C.24	CELE_Y45F10D.13|Y45F10D.13	WBGENE00001330	WBGENE00012891	23549480:0018:HT|19447967:0398:HT|19447967:0018:HT
A0A061ACP8	G5ECG0	EPS-8	TAC-1	CELE_Y57G11C.24|Y57G11C.24	Y54E2A.3	WBGENE00001330	WBGENE00006381	23549480:0018:HT
A0A061ACP8	G5EE56	EPS-8	SRC-1	CELE_Y57G11C.24|Y57G11C.24	Y92H12A.1	WBGENE00001330	WBGENE00005077	23549480:0018:HT
A0A061ACP8	G5EFL5	EPS-8	ALP-1	CELE_Y57G11C.24|Y57G11C.24	CELE_T11B7.4|T11B7.4	WBGENE00001330	WBGENE00001132	23549480:0018:HT|14704431:0018:HT
A0A061ACP8	G5EFW3	EPS-8	SMA-1	CELE_Y57G11C.24|Y57G11C.24	CELE_R31.1|R31.1	WBGENE00001330	WBGENE00004855	23549480:0018:HT
A0A061ACP8	H2KZI6	EPS-8	ZFP-3	CELE_Y57G11C.24|Y57G11C.24	CELE_W05H7.4|W05H7.4	WBGENE00001330	WBGENE00021047	23549480:0018:HT|14704431:0018:HT|19123269:0398:HT|19123269:0397:HT
A0A061ACP8	H2L0F6	EPS-8	GEI-4	CELE_Y57G11C.24|Y57G11C.24	CELE_W07B3.2|W07B3.2	WBGENE00001330	WBGENE00001561	14704431:0018:HT
A0A061ACP8	O16638	EPS-8	NCS-6	CELE_Y57G11C.24|Y57G11C.24	CELE_W09G10.3|W09G10.3	WBGENE00001330	WBGENE00021116	23549480:0018:HT
A0A061ACP8	O45539	EPS-8	SRC-2	CELE_Y57G11C.24|Y57G11C.24	F49B2.5	WBGENE00001330	WBGENE00005078	23549480:0018:HT
A0A061ACP8	O62203	EPS-8	O62203	CELE_Y57G11C.24|Y57G11C.24	CELE_F32B4.4|F32B4.4	WBGENE00001330	WBGENE00009314	23549480:0018:HT
A0A061ACP8	P03949	EPS-8	ABL-1	CELE_Y57G11C.24|Y57G11C.24	M79.1	WBGENE00001330	WBGENE00000018	23549480:0018:HT|19447967:0398:HT|19447967:0018:HT
A0A061ACP8	P30642	EPS-8	EIF-3.D	CELE_Y57G11C.24|Y57G11C.24	R08D7.3	WBGENE00001330	WBGENE00001227	14704431:0018:HT
A0A061ACP8	P34416	EPS-8	P34416	CELE_Y57G11C.24|Y57G11C.24	F42H10.3	WBGENE00001330	WBGENE00018367	23549480:0018:HT
A0A061ACP8	P34420	EPS-8	ESS-2	CELE_Y57G11C.24|Y57G11C.24	F42H10.7	WBGENE00001330	WBGENE00018371	14704431:0018:HT
A0A061ACP8	P34427	EPS-8	LIN-36	CELE_Y57G11C.24|Y57G11C.24	F44B9.6	WBGENE00001330	WBGENE00003021	10615043:0018:HT|14704431:0018:HT
A0A061ACP8	P45972	EPS-8	ZTF-17	CELE_Y57G11C.24|Y57G11C.24	T09A5.12	WBGENE00001330	WBGENE00011639	23549480:0018:HT|19123269:0398:HT|19123269:0397:HT
A0A061ACP8	P54936	EPS-8	LIN-2	CELE_Y57G11C.24|Y57G11C.24	F17E5.1	WBGENE00001330	WBGENE00002991	10615043:0018:HT|16688213:0018:LC|14704431:0018:HT
A0A061ACP8	Q10929	EPS-8	ABI-1	CELE_Y57G11C.24|Y57G11C.24	B0336.6|CELE_B0336.6	WBGENE00001330	WBGENE00015146	23549480:0018:HT
A0A061ACP8	Q11181	EPS-8	Q11181	CELE_Y57G11C.24|Y57G11C.24	C05D10.4	WBGENE00001330	WBGENE00015480	23549480:0018:HT
A0A061ACP8	Q17865	EPS-8	Q17865	CELE_Y57G11C.24|Y57G11C.24	C09G1.4	WBGENE00001330	WBGENE00007486	19123269:0398:HT|19123269:0397:HT
A0A061ACP8	Q19951	EPS-8	PRX-13	CELE_Y57G11C.24|Y57G11C.24	F32A5.6	WBGENE00001330	WBGENE00004198	23549480:0018:HT
A0A061ACP8	Q20476	EPS-8	Q20476	CELE_Y57G11C.24|Y57G11C.24	CELE_F46G10.1|F46G10.1	WBGENE00001330	WBGENE00009796	23549480:0018:HT
A0A061ACP8	Q20712	EPS-8	Q20712	CELE_Y57G11C.24|Y57G11C.24	CELE_F53B3.3|F53B3.3	WBGENE00001330	WBGENE00018742	23549480:0018:HT
A0A061ACP8	Q20759	EPS-8	Q20759	CELE_Y57G11C.24|Y57G11C.24	CELE_F54C9.11|F54C9.11	WBGENE00001330	WBGENE00010045	23549480:0018:HT
A0A061ACP8	Q20769	EPS-8	Q20769	CELE_Y57G11C.24|Y57G11C.24	CELE_F54D5.3|F54D5.3	WBGENE00001330	WBGENE00010049	23549480:0018:HT
A0A061ACP8	Q21648	EPS-8	Q21648	CELE_Y57G11C.24|Y57G11C.24	CELE_R02F2.5|R02F2.5	WBGENE00001330	WBGENE00019834	23549480:0018:HT
A0A061ACP8	Q21882	EPS-8	Q21882	CELE_Y57G11C.24|Y57G11C.24	R09H10.3	WBGENE00001330	WBGENE00011181	23549480:0018:HT|19123269:0398:HT|19123269:0397:HT
A0A061ACP8	Q22227	EPS-8	MIG-5	CELE_Y57G11C.24|Y57G11C.24	T05C12.6	WBGENE00001330	WBGENE00003241	23549480:0018:HT|14704431:0018:HT
A0A061ACP8	Q22387	EPS-8	Q22387	CELE_Y57G11C.24|Y57G11C.24	CELE_T11B7.1|T11B7.1	WBGENE00001330	WBGENE00011706	23549480:0018:HT
A0A061ACP8	Q8MNT0	EPS-8	LIM-8	CELE_Y57G11C.24|Y57G11C.24	CELE_F28F5.3|F28F5.3	WBGENE00001330	WBGENE00017904	23549480:0018:HT
A0A061ACP8	Q8MQ13	EPS-8	Q8MQ13	CELE_Y57G11C.24|Y57G11C.24	CELE_F59F3.6|F59F3.6	WBGENE00001330	WBGENE00010335	23549480:0018:HT
A0A061ACP8	Q94398	EPS-8	CEH-8	CELE_Y57G11C.24|Y57G11C.24	ZK265.4	WBGENE00001330	WBGENE00000433	23549480:0018:HT
A0A061ACP8	Q95QA6	EPS-8	PAT-12	CELE_Y57G11C.24|Y57G11C.24	T17H7.4	WBGENE00001330	WBGENE00003936	14704431:0018:HT
A0A061ACP8	Q95XN0	EPS-8	LIN-65	CELE_Y57G11C.24|Y57G11C.24	CELE_Y71G12B.9|Y71G12B.9	WBGENE00001330	WBGENE00022149	23549480:0018:HT
A0A061ACP8	Q9GYK4	EPS-8	VPS-24	CELE_Y57G11C.24|Y57G11C.24	CELE_T27F7.1|T27F7.1	WBGENE00001330	WBGENE00020866	14704431:0018:HT
A0A061ACP8	Q9N2Z7	EPS-8	WWP-1	CELE_Y57G11C.24|Y57G11C.24	CELE_Y65B4BR.4|Y65B4BR.4	WBGENE00001330	WBGENE00007009	23549480:0018:HT|19123269:0398:HT|19123269:0397:HT
A0A061ACP8	Q9N4V4	EPS-8	SCPL-3	CELE_Y57G11C.24|Y57G11C.24	Y47D9A.2	WBGENE00001330	WBGENE00021629	23549480:0018:HT
A0A061ACP8	Q9NET8	EPS-8	DYF-17	CELE_Y57G11C.24|Y57G11C.24	CELE_Y39B6A.11|Y39B6A.11	WBGENE00001330	WBGENE00012673	23549480:0018:HT
A0A061ACP8	Q9U2Z5	EPS-8	Q9U2Z5	CELE_Y57G11C.24|Y57G11C.24	CELE_Y106G6H.14|Y106G6H.14	WBGENE00001330	WBGENE00013724	23549480:0018:HT
A0A061ACP8	Q9XTW8	EPS-8	Q9XTW8	CELE_Y57G11C.24|Y57G11C.24	CELE_H12D21.6|H12D21.6	WBGENE00001330	WBGENE00010382	23549480:0018:HT
A0A061ACP8	Q9XUW7	EPS-8	END-3	CELE_Y57G11C.24|Y57G11C.24	CELE_F58E10.5|F58E10.5	WBGENE00001330	WBGENE00001311	23549480:0018:HT
A0A061ACP8	Q9XX47	EPS-8	FAMH-161	CELE_Y57G11C.24|Y57G11C.24	Y38H6C.14	WBGENE00001330	WBGENE00012626	14704431:0018:HT
A0A078BPF3	Q23500	A0A078BPF3	ACO-1	CELE_Y51H4A.25|Y51H4A.25	ZK455.1	WBGENE00013119	WBGENE00000040	14704431:0398:HT|14704431:0018:HT
A0A078BQL1	G5EBK5	A0A078BQL1	NSTP-8	CELE_Y41E3.7|Y41E3.7	CELE_F44C8.7|F44C8.7	WBGENE00012765	WBGENE00018414	14704431:0398:HT|14704431:0018:HT
A0A078BQL1	G5EDI2	A0A078BQL1	RET-1	CELE_Y41E3.7|Y41E3.7	CELE_W06A7.3|W06A7.3	WBGENE00012765	WBGENE00004336	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	O16393	A0A078BQL1	O16393	CELE_Y41E3.7|Y41E3.7	C17E7.4|CELE_C17E7.4	WBGENE00012765	WBGENE00015899	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	O62126	A0A078BQL1	TAG-175	CELE_Y41E3.7|Y41E3.7	D2013.10	WBGENE00012765	WBGENE00006520	14704431:0398:HT|14704431:0018:HT
A0A078BQL1	P91453	A0A078BQL1	P91453	CELE_Y41E3.7|Y41E3.7	CELE_T19B4.5|T19B4.5	WBGENE00012765	WBGENE00020558	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	P91564	A0A078BQL1	P91564	CELE_Y41E3.7|Y41E3.7	CELE_ZC239.16|ZC239.16	WBGENE00012765	WBGENE00022574	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	Q19185	A0A078BQL1	SGN-1	CELE_Y41E3.7|Y41E3.7	CELE_F07H5.2|F07H5.2	WBGENE00012765	WBGENE00004790	14704431:0398:HT|14704431:0018:HT
A0A078BQL1	Q94057	A0A078BQL1	SNB-6	CELE_Y41E3.7|Y41E3.7	CELE_T14D7.3|T14D7.3	WBGENE00012765	WBGENE00044062	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	Q9N304	A0A078BQL1	Q9N304	CELE_Y41E3.7|Y41E3.7	CELE_Y65B4BL.4|Y65B4BL.4	WBGENE00012765	WBGENE00022036	19123269:0398:HT|19123269:0397:HT
A0A078BQL1	Q9N3Z0	A0A078BQL1	SQST-2	CELE_Y41E3.7|Y41E3.7	CELE_Y40C5A.1|Y40C5A.1	WBGENE00012765	WBGENE00021495	19123269:0398:HT|19123269:0397:HT
A0A0K3AS36	A7LPD5	ITSN-1	A7LPD5	CELE_Y116A8C.36|Y116A8C.36	CELE_F59G1.8|F59G1.8	WBGENE00006405	WBGENE00019129	23549480:0018:HT
A0A0K3AS36	G2HK03	ITSN-1	PQN-87	CELE_Y116A8C.36|Y116A8C.36	CELE_Y57A10A.18|Y57A10A.18	WBGENE00006405	WBGENE00004167	23549480:0018:HT
A0A0K3AS36	G5ECL2	ITSN-1	UNC-26	CELE_Y116A8C.36|Y116A8C.36	JC8.10	WBGENE00006405	WBGENE00006763	23549480:0018:HT
A0A0K3AS36	G5ECW9	ITSN-1	RME-4	CELE_Y116A8C.36|Y116A8C.36	CELE_F46F6.1|F46F6.1	WBGENE00006405	WBGENE00004375	23549480:0018:HT
A0A0K3AS36	G5ED84	ITSN-1	KEL-8	CELE_Y116A8C.36|Y116A8C.36	W02G9.2	WBGENE00006405	WBGENE00020952	23549480:0018:HT
A0A0K3AS36	G5EDC2	ITSN-1	G5EDC2	CELE_Y116A8C.36|Y116A8C.36	CELE_Y57A10A.1|Y57A10A.1	WBGENE00006405	WBGENE00013246	23549480:0018:HT
A0A0K3AS36	G5EFF7	ITSN-1	UBQL-1	CELE_Y116A8C.36|Y116A8C.36	F15C11.2	WBGENE00006405	WBGENE00008852	23549480:0018:HT
A0A0K3AS36	G5EFY6	ITSN-1	SEC-31	CELE_Y116A8C.36|Y116A8C.36	CELE_T01G1.3|T01G1.3	WBGENE00006405	WBGENE00011338	23549480:0018:HT
A0A0K3AS36	H2KYH8	ITSN-1	H2KYH8	CELE_Y116A8C.36|Y116A8C.36	C06A6.2|CELE_C06A6.2	WBGENE00006405	WBGENE00015507	23549480:0018:HT
A0A0K3AS36	H2L025	ITSN-1	H2L025	CELE_Y116A8C.36|Y116A8C.36	CELE_F41H10.3|F41H10.3	WBGENE00006405	WBGENE00018316	23549480:0018:HT
A0A0K3AS36	H2L045	ITSN-1	TNS-1	CELE_Y116A8C.36|Y116A8C.36	CELE_M01E11.7|M01E11.7	WBGENE00006405	WBGENE00006508	23549480:0018:HT
A0A0K3AS36	H2L0I2	ITSN-1	LFI-1	CELE_Y116A8C.36|Y116A8C.36	CELE_ZC8.4|ZC8.4	WBGENE00006405	WBGENE00022500	23549480:0018:HT
A0A0K3AS36	H8ESF1	ITSN-1	H8ESF1	CELE_Y116A8C.36|Y116A8C.36	CELE_Y43F8C.6|Y43F8C.6	WBGENE00006405	WBGENE00012828	23549480:0018:HT
A0A0K3AS36	K8FDY0	ITSN-1	HPO-34	CELE_Y116A8C.36|Y116A8C.36	CELE_F29G6.3|F29G6.3	WBGENE00006405	WBGENE00009259	23549480:0018:HT
A0A0K3AS36	O01900	ITSN-1	O01900	CELE_Y116A8C.36|Y116A8C.36	CELE_F59E12.9|F59E12.9	WBGENE00006405	WBGENE00019124	23549480:0018:HT
A0A0K3AS36	O16299	ITSN-1	FIGL-1	CELE_Y116A8C.36|Y116A8C.36	F32D1.1	WBGENE00006405	WBGENE00017981	23549480:0018:HT
A0A0K3AS36	O18181	ITSN-1	O18181	CELE_Y116A8C.36|Y116A8C.36	CELE_W09D10.1|W09D10.1	WBGENE00006405	WBGENE00012359	23549480:0018:HT
A0A0K3AS36	O18246	ITSN-1	O18246	CELE_Y116A8C.36|Y116A8C.36	CELE_Y57G11C.22|Y57G11C.22	WBGENE00006405	WBGENE00013317	23549480:0018:HT
A0A0K3AS36	O76337	ITSN-1	CED-6	CELE_Y116A8C.36|Y116A8C.36	F56D2.7	WBGENE00006405	WBGENE00000420	23549480:0018:HT
A0A0K3AS36	P05634	ITSN-1	MSP-10|MSP-36|MSP-56|MSP-76	CELE_Y116A8C.36|Y116A8C.36	K07F5.2|C04G2.4|K07F5.3|ZK1251.6	WBGENE00006405	WBGENE00003432|WBGENE00003425|WBGENE00003449|WBGENE00003463	23549480:0018:HT
A0A0K3AS36	P34397	ITSN-1	P34397	CELE_Y116A8C.36|Y116A8C.36	F10E9.3	WBGENE00006405	WBGENE00017355	23549480:0018:HT
A0A0K3AS36	P34552	ITSN-1	ALX-1	CELE_Y116A8C.36|Y116A8C.36	R10E12.1	WBGENE00006405	WBGENE00007010	23549480:0018:HT
A0A0K3AS36	P39055	ITSN-1	DYN-1	CELE_Y116A8C.36|Y116A8C.36	C02C6.1	WBGENE00006405	WBGENE00001130	23549480:0018:HT
A0A0K3AS36	P46582	ITSN-1	SUMV-1	CELE_Y116A8C.36|Y116A8C.36	C34E10.8	WBGENE00006405	WBGENE00016409	23549480:0018:HT
A0A0K3AS36	P53017	ITSN-1	MSP-19|MSP-31|MSP-40|MSP-45|MSP-50|MSP-51|MSP-53|MSP-59|MSP-64|MSP-65|MSP-81|MSP-113|MSP-142	CELE_Y116A8C.36|Y116A8C.36	F36H12.7|R05F9.13|C33F10.9|F58A6.8|C34F11.4|ZK354.5|R13H9.4|ZK354.11|ZK1248.6|ZK354.1|K07F5.1|ZK354.4|K05F1.2	WBGENE00006405	WBGENE00003435|WBGENE00003443|WBGENE00003426|WBGENE00003438|WBGENE00003469|WBGENE00003467|WBGENE00003429|WBGENE00003446|WBGENE00003457|WBGENE00003458|WBGENE00003452|WBGENE00003468|WBGENE00003444	23549480:0018:HT
A0A0K3AS36	P90901	ITSN-1	IFA-1	CELE_Y116A8C.36|Y116A8C.36	F38B2.1	WBGENE00006405	WBGENE00002050	23549480:0018:HT
A0A0K3AS36	P91001	ITSN-1	CSN-5	CELE_Y116A8C.36|Y116A8C.36	B0547.1	WBGENE00006405	WBGENE00000817	23549480:0018:HT
A0A0K3AS36	P91820	ITSN-1	LST-1	CELE_Y116A8C.36|Y116A8C.36	CELE_T22A3.3|T22A3.3	WBGENE00006405	WBGENE00003083	23549480:0018:HT
A0A0K3AS36	Q09345	ITSN-1	PCF-11	CELE_Y116A8C.36|Y116A8C.36	R144.2	WBGENE00006405	WBGENE00020092	23549480:0018:HT
A0A0K3AS36	Q09442	ITSN-1	SAP-49	CELE_Y116A8C.36|Y116A8C.36	C08B11.5	WBGENE00006405	WBGENE00004723	23549480:0018:HT
A0A0K3AS36	Q10457	ITSN-1	PACS-1	CELE_Y116A8C.36|Y116A8C.36	B0286.3	WBGENE00006405	WBGENE00015116	23549480:0018:HT
A0A0K3AS36	Q17828	ITSN-1	Q17828	CELE_Y116A8C.36|Y116A8C.36	C08F8.2	WBGENE00006405	WBGENE00007444	23549480:0018:HT
A0A0K3AS36	Q17936	ITSN-1	FUBL-1	CELE_Y116A8C.36|Y116A8C.36	C12D8.1|CELE_C12D8.1	WBGENE00006405	WBGENE00007534	23549480:0018:HT
A0A0K3AS36	Q19905	ITSN-1	SQV-4	CELE_Y116A8C.36|Y116A8C.36	F29F11.1	WBGENE00006405	WBGENE00005022	23549480:0018:HT
A0A0K3AS36	Q20010	ITSN-1	SAS-5	CELE_Y116A8C.36|Y116A8C.36	F35B12.5	WBGENE00006405	WBGENE00009385	23549480:0018:HT
A0A0K3AS36	Q20877	ITSN-1	Q20877	CELE_Y116A8C.36|Y116A8C.36	CELE_F56D3.1|F56D3.1	WBGENE00006405	WBGENE00018969	23549480:0018:HT
A0A0K3AS36	Q22002	ITSN-1	MAB-10	CELE_Y116A8C.36|Y116A8C.36	CELE_R166.1|R166.1	WBGENE00006405	WBGENE00003107	23549480:0018:HT
A0A0K3AS36	Q22257	ITSN-1	HCP-2	CELE_Y116A8C.36|Y116A8C.36	CELE_T06E4.1|T06E4.1	WBGENE00006405	WBGENE00001830	23549480:0018:HT
A0A0K3AS36	Q22866	ITSN-1	LEV-11	CELE_Y116A8C.36|Y116A8C.36	Y105E8B.1	WBGENE00006405	WBGENE00002978	23549480:0018:HT
A0A0K3AS36	Q6A573	ITSN-1	CDAP-2	CELE_Y116A8C.36|Y116A8C.36	CELE_Y44E3A.4|Y44E3A.4	WBGENE00006405	WBGENE00021549	23549480:0018:HT
A0A0K3AS36	Q6BER5	ITSN-1	NURF-1	CELE_Y116A8C.36|Y116A8C.36	F26H11.2	WBGENE00006405	WBGENE00009180	23549480:0018:HT
A0A0K3AS36	Q7JP67	ITSN-1	Q7JP67	CELE_Y116A8C.36|Y116A8C.36	CELE_F10D7.5|F10D7.5	WBGENE00006405	WBGENE00017342	23549480:0018:HT
A0A0K3AS36	Q8MQ42	ITSN-1	Q8MQ42	CELE_Y116A8C.36|Y116A8C.36	CELE_F46H5.7|F46H5.7	WBGENE00006405	WBGENE00018522	23549480:0018:HT
A0A0K3AS36	Q8MQ70	ITSN-1	HPK-1	CELE_Y116A8C.36|Y116A8C.36	F20B6.8	WBGENE00006405	WBGENE00001994	23549480:0018:HT
A0A0K3AS36	Q93203	ITSN-1	Q93203	CELE_Y116A8C.36|Y116A8C.36	C11E4.6|CELE_C11E4.6	WBGENE00006405	WBGENE00007520	23549480:0018:HT
A0A0K3AS36	Q95XN0	ITSN-1	LIN-65	CELE_Y116A8C.36|Y116A8C.36	CELE_Y71G12B.9|Y71G12B.9	WBGENE00006405	WBGENE00022149	23549480:0018:HT
A0A0K3AS36	Q9BI71	ITSN-1	EPN-1	CELE_Y116A8C.36|Y116A8C.36	CELE_T04C10.2|T04C10.2	WBGENE00006405	WBGENE00001329	23549480:0018:HT
A0A0K3AS36	Q9BIF4	ITSN-1	EHS-1	CELE_Y116A8C.36|Y116A8C.36	CELE_ZK1248.3|ZK1248.3	WBGENE00006405	WBGENE00001224	23549480:0018:HT|23818590:0004:LC|23818590:0401:LC
A0A0K3AS36	Q9N2Z7	ITSN-1	WWP-1	CELE_Y116A8C.36|Y116A8C.36	CELE_Y65B4BR.4|Y65B4BR.4	WBGENE00006405	WBGENE00007009	23549480:0018:HT
A0A0K3AS36	Q9N4A9	ITSN-1	Q9N4A9	CELE_Y116A8C.36|Y116A8C.36	CELE_Y77E11A.2|Y77E11A.2	WBGENE00006405	WBGENE00022307	23549480:0018:HT
A0A0K3AS36	Q9TZK8	ITSN-1	MEG-4	CELE_Y116A8C.36|Y116A8C.36	C36C9.1|CELE_C36C9.1	WBGENE00006405	WBGENE00016485	23549480:0018:HT
A0A0K3AS36	Q9U1W1	ITSN-1	TFG-1	CELE_Y116A8C.36|Y116A8C.36	CELE_Y63D3A.5|Y63D3A.5	WBGENE00006405	WBGENE00006565	23549480:0018:HT
A0A0K3AS36	Q9U304	ITSN-1	RBM-12	CELE_Y116A8C.36|Y116A8C.36	CELE_Y106G6D.7|Y106G6D.7	WBGENE00006405	WBGENE00013703	23549480:0018:HT
A0A0K3AS36	Q9U3A6	ITSN-1	DAB-1	CELE_Y116A8C.36|Y116A8C.36	CELE_M110.5|M110.5	WBGENE00006405	WBGENE00000894	23549480:0018:HT
A0A0K3AS36	Q9XTY6	ITSN-1	NUM-1	CELE_Y116A8C.36|Y116A8C.36	T03D8.1	WBGENE00006405	WBGENE00003830	23549480:0018:HT
A0A0K3AS36	Q9XZI6	ITSN-1	UNC-11	CELE_Y116A8C.36|Y116A8C.36	C32E8.10	WBGENE00006405	WBGENE00006751	23549480:0018:HT|19123269:0398:HT|19123269:0397:HT
A0A0K3AS36	U4PBJ9	ITSN-1	FLN-1	CELE_Y116A8C.36|Y116A8C.36	CELE_Y66H1B.2|Y66H1B.2	WBGENE00006405	WBGENE00022048	23549480:0018:HT
A0A0K3AS98	Q9N537	A0A0K3AS98	SZY-2	CELE_R09A1.2|R09A1.2	CELE_Y32H12A.4|Y32H12A.4	WBGENE00019972	WBGENE00021312	14704431:0018:HT
A0A0K3AT65	G5EC32	A0A0K3AT65	SORB-1	CELE_F52E10.4|F52E10.4	CELE_Y45F10D.13|Y45F10D.13	WBGENE00009935	WBGENE00012891	23549480:0018:HT|19447967:0398:HT|19447967:0018:HT
A0A0K3ATD0	Q09390	PQN-62	HMG-1.2	CELE_T03G11.1|T03G11.1	F47D12.4	WBGENE00004145	WBGENE00001972	14704431:0018:HT
A0A0K3AUI8	C0HKD6	DSH-1	WARS-2	C34F11.9|CELE_C34F11.9	C34E10.4	WBGENE00001101	WBGENE00006946	21110867:0007:HT
A0A0K3AUI8	F3Y5P4	DSH-1	GRDN-1	C34F11.9|CELE_C34F11.9	Y51A2D.15	WBGENE00001101	WBGENE00013082	21110867:0398:HT
A0A0K3AUI8	G5ED84	DSH-1	KEL-8	C34F11.9|CELE_C34F11.9	W02G9.2	WBGENE00001101	WBGENE00020952	21110867:0398:HT
A0A0K3AUI8	G5EE01	DSH-1	DAF-18	C34F11.9|CELE_C34F11.9	T07A9.6	WBGENE00001101	WBGENE00000913	21110867:0398:HT
A0A0K3AUI8	G5EE65	DSH-1	HSP-12.1	C34F11.9|CELE_C34F11.9	CELE_T22A3.2|T22A3.2	WBGENE00001101	WBGENE00011906	21110867:0397:HT
A0A0K3AUI8	G5EEN7	DSH-1	G5EEN7	C34F11.9|CELE_C34F11.9	CELE_Y39A1A.3|Y39A1A.3	WBGENE00001101	WBGENE00012643	21110867:0007:HT|21110867:0398:HT
A0A0K3AUI8	G5EFL5	DSH-1	ALP-1	C34F11.9|CELE_C34F11.9	CELE_T11B7.4|T11B7.4	WBGENE00001101	WBGENE00001132	14704431:0018:HT
A0A0K3AUI8	G5EGK8	DSH-1	LET-92	C34F11.9|CELE_C34F11.9	F38H4.9	WBGENE00001101	WBGENE00002363	21110867:0398:HT
A0A0K3AUI8	G5EGM4	DSH-1	G5EGM4	C34F11.9|CELE_C34F11.9	CELE_M03B6.3|M03B6.3	WBGENE00001101	WBGENE00010835	21110867:0398:HT
A0A0K3AUI8	H2L0E1	DSH-1	H2L0E1	C34F11.9|CELE_C34F11.9		WBGENE00001101		21110867:0397:HT|21110867:0007:HT
A0A0K3AUI8	O18188	DSH-1	MAEA-1	C34F11.9|CELE_C34F11.9	CELE_W09G3.2|W09G3.2	WBGENE00001101	WBGENE00012366	21110867:0398:HT
A0A0K3AUI8	O45391	DSH-1	CTH-1	C34F11.9|CELE_C34F11.9	CELE_F22B8.6|F22B8.6	WBGENE00001101	WBGENE00009048	21110867:0397:HT
A0A0K3AUI8	O45521	DSH-1	NHR-111	C34F11.9|CELE_C34F11.9	F44G3.9	WBGENE00001101	WBGENE00003701	21110867:0397:HT
A0A0K3AUI8	O61521	DSH-1	O61521	C34F11.9|CELE_C34F11.9	CELE_F17E9.5|F17E9.5	WBGENE00001101	WBGENE00017542	21110867:0397:HT
A0A0K3AUI8	O76387	DSH-1	O76387	C34F11.9|CELE_C34F11.9	C24G6.8	WBGENE00001101	WBGENE00016062	21110867:0397:HT
A0A0K3AUI8	P12844	DSH-1	MYO-3	C34F11.9|CELE_C34F11.9	K12F2.1	WBGENE00001101	WBGENE00003515	21110867:0398:HT
A0A0K3AUI8	P34604	DSH-1	P34604	C34F11.9|CELE_C34F11.9	ZK1098.4	WBGENE00001101	WBGENE00014221	21110867:0398:HT
A0A0K3AUI8	P91001	DSH-1	CSN-5	C34F11.9|CELE_C34F11.9	B0547.1	WBGENE00001101	WBGENE00000817	21110867:0398:HT
A0A0K3AUI8	P91988	DSH-1	P91988	C34F11.9|CELE_C34F11.9	CELE_F25H9.6|F25H9.6	WBGENE00001101	WBGENE00009138	21110867:0397:HT
A0A0K3AUI8	P92004	DSH-1	TAG-260	C34F11.9|CELE_C34F11.9	CELE_M04G12.1|M04G12.1	WBGENE00001101	WBGENE00010867	21110867:0397:HT
A0A0K3AUI8	Q09477	DSH-1	DPFF-1	C34F11.9|CELE_C34F11.9	C28H8.9	WBGENE00001101	WBGENE00016200	14704431:0018:HT
A0A0K3AUI8	Q11178	DSH-1	ATTF-4	C34F11.9|CELE_C34F11.9	C05D10.1	WBGENE00001101	WBGENE00015477	21110867:0397:HT
A0A0K3AUI8	Q17391	DSH-1	CUL-3	C34F11.9|CELE_C34F11.9	Y108G3AL.1	WBGENE00001101	WBGENE00000838	21110867:0397:HT
A0A0K3AUI8	Q17415	DSH-1	ERI-12	C34F11.9|CELE_C34F11.9	B0001.6|CELE_B0001.6	WBGENE00001101	WBGENE00007091	21110867:0398:HT
A0A0K3AUI8	Q17451	DSH-1	Q17451	C34F11.9|CELE_C34F11.9	B0218.7|CELE_B0218.7	WBGENE00001101	WBGENE00015051	21110867:0398:HT
A0A0K3AUI8	Q18171	DSH-1	SPE-44	C34F11.9|CELE_C34F11.9	C25G4.4|CELE_C25G4.4	WBGENE00001101	WBGENE00007732	21110867:0397:HT
A0A0K3AUI8	Q18624	DSH-1	GMEB-3	C34F11.9|CELE_C34F11.9	C44F1.2|CELE_C44F1.2	WBGENE00001101	WBGENE00008092	21110867:0398:HT
