Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
A0A021WW64	A0A0B4KHK1	ANON-20EA	SLMB	CG17162|DMEL_CG17162	CG3412|DMEL_CG3412	FBGN0039944	FBGN0283468	15710747:0018:HT
A0A021WW64	A1Z714	ANON-20EA	BLOW	CG17162|DMEL_CG17162	CG1363|DMEL_CG1363	FBGN0039944	FBGN0004133	14605208:0018:HT
A0A021WW64	D5SHR2	ANON-20EA	CG6904-RA	CG17162|DMEL_CG17162		FBGN0039944		14605208:0398:HT|14605208:0018:HT
A0A021WW64	M9PH26	ANON-20EA	HLH4C	CG17162|DMEL_CG17162	CG3052|DMEL_CG3052	FBGN0039944	FBGN0011277	14605208:0398:HT|14605208:0018:HT
A0A021WW64	O61661	ANON-20EA	GRP	CG17162|DMEL_CG17162	CG17161	FBGN0039944	FBGN0261278	14605208:0398:HT|14605208:0018:HT
A0A021WW64	P48456	ANON-20EA	CANA1	CG17162|DMEL_CG17162	CG1455	FBGN0039944	FBGN0010015	14605208:0398:HT|14605208:0018:HT
A0A021WW64	P48554	ANON-20EA	RAC2	CG17162|DMEL_CG17162	CG8556	FBGN0039944	FBGN0014011	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q27889	ANON-20EA	PP2B-14D	CG17162|DMEL_CG17162	CG9842	FBGN0039944	FBGN0011826	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q7KT57	ANON-20EA	SQU	CG17162|DMEL_CG17162	CG4711|DMEL_CG4711|HDC02844	FBGN0039944	FBGN0267347	14605208:0018:HT
A0A021WW64	Q86B91	ANON-20EA	TINC	CG17162|DMEL_CG17162	CG31247	FBGN0039944	FBGN0261649	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q8SXG9	ANON-20EA	DMEL\CG13362	CG17162|DMEL_CG17162	CG13362|DMEL_CG13362	FBGN0039944	FBGN0029531	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q8SZ63	ANON-20EA	GOLGIN84	CG17162|DMEL_CG17162	CG17785	FBGN0039944	FBGN0039188	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9NCC3	ANON-20EA	SH3PX1	CG17162|DMEL_CG17162	CG6757|DMEL_CG6757	FBGN0039944	FBGN0040475	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9V4N9	ANON-20EA	Q9V4N9	CG17162|DMEL_CG17162		FBGN0039944		14605208:0398:HT
A0A021WW64	Q9VB59	ANON-20EA	DMEL\CG5984	CG17162|DMEL_CG17162	CG5984|DMEL_CG5984	FBGN0039944	FBGN0039500	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VCD5	ANON-20EA	DMEL\CG10694	CG17162|DMEL_CG17162	CG10694|DMEL_CG10694	FBGN0039944	FBGN0039147	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VEY0	ANON-20EA	DMEL\CG8927	CG17162|DMEL_CG17162	CG8927|DMEL_CG8927	FBGN0039944	FBGN0038405	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VFC8	ANON-20EA	GLYS	CG17162|DMEL_CG17162	CG6904	FBGN0039944	FBGN0266064	14605208:0018:HT
A0A021WW64	Q9VFL4	ANON-20EA	DMEL\CG14840	CG17162|DMEL_CG17162	CG14840|DMEL_CG14840	FBGN0039944	FBGN0038217	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VHP1	ANON-20EA	DMEL\CG11753	CG17162|DMEL_CG17162	CG11753|DMEL_CG11753	FBGN0039944	FBGN0037603	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VS07	ANON-20EA	DMEL\CG17744	CG17162|DMEL_CG17162	CG17744|DMEL_CG17744	FBGN0039944	FBGN0035730	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9VWX8	ANON-20EA	FRQ2	CG17162|DMEL_CG17162	CG5907|DMEL_CG5907	FBGN0039944	FBGN0083228	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9W326	ANON-20EA	DMEL\CG42797	CG17162|DMEL_CG17162	CG42797|DMEL_CG42797	FBGN0039944	FBGN0261931	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9W513	ANON-20EA	DMEL\CG17776	CG17162|DMEL_CG17162	CG17776|DMEL_CG17776	FBGN0039944	FBGN0040899	14605208:0398:HT|14605208:0018:HT
A0A021WW64	Q9W528	ANON-20EA	DMEL\CG4194	CG17162|DMEL_CG17162	CG4194|DMEL_CG4194	FBGN0039944	FBGN0025627	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	A0A0B4LIC4	CG4896	LINCRNA.804	CG4896|DMEL_CG4896	CG15803|DMEL_CG15803	FBGN0031319	FBGN0038606	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	A1ZAC4	CG4896	KRIMP	CG4896|DMEL_CG4896	CG15707|DMEL_CG15707	FBGN0031319	FBGN0034098	14605208:0018:HT
A0A023GRW3	A4V0X4	CG4896	A4V0X4	CG4896|DMEL_CG4896		FBGN0031319		14605208:0398:HT|14605208:0018:HT
A0A023GRW3	G4LU05	CG4896	NETO	CG4896|DMEL_CG4896	CG44328|DMEL_CG44328	FBGN0031319	FBGN0265416	14605208:0018:HT
A0A023GRW3	M9PH26	CG4896	HLH4C	CG4896|DMEL_CG4896	CG3052|DMEL_CG3052	FBGN0031319	FBGN0011277	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	O16797	CG4896	RPL3	CG4896|DMEL_CG4896	CG4863	FBGN0031319	FBGN0020910	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	P02843	CG4896	YP1	CG4896|DMEL_CG4896	CG2985	FBGN0031319	FBGN0004045	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	P23792	CG4896	DISCO	CG4896|DMEL_CG4896	CG9908	FBGN0031319	FBGN0000459	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	P40796	CG4896	LA	CG4896|DMEL_CG4896	CG10922	FBGN0031319	FBGN0011638	14605208:0018:HT
A0A023GRW3	P40945	CG4896	ARF102F	CG4896|DMEL_CG4896	CG11027	FBGN0031319	FBGN0013749	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	P55841	CG4896	RPL14	CG4896|DMEL_CG4896	CG6253	FBGN0031319	FBGN0017579	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	P61209	CG4896	ARF79F	CG4896|DMEL_CG4896	CG8385	FBGN0031319	FBGN0010348	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q06559	CG4896	RPS3	CG4896|DMEL_CG4896	CG6779	FBGN0031319	FBGN0002622	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q23985	CG4896	DX	CG4896|DMEL_CG4896	CG3929	FBGN0031319	FBGN0000524	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q6AWN0	CG4896	ADI1	CG4896|DMEL_CG4896	CG32068	FBGN0031319	FBGN0052068	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q8SWU6	CG4896	DMEL\CG15022	CG4896|DMEL_CG4896	CG15022|DMEL_CG15022	FBGN0031319	FBGN0035547	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9V7L3	CG4896	Q9V7L3	CG4896|DMEL_CG4896		FBGN0031319		14605208:0398:HT
A0A023GRW3	Q9VB22	CG4896	PINS	CG4896|DMEL_CG4896	CG5692|DMEL_CG5692	FBGN0031319	FBGN0040080	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VFQ3	CG4896	E5	CG4896|DMEL_CG4896	CG9930|DMEL_CG9930	FBGN0031319	FBGN0008646	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VK58	CG4896	PIH1D1	CG4896|DMEL_CG4896	CG5792|DMEL_CG5792	FBGN0031319	FBGN0032455	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VPU8	CG4896	DBE	CG4896|DMEL_CG4896	CG4258	FBGN0031319	FBGN0020305	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VPY2	CG4896	PLAP	CG4896|DMEL_CG4896	CG5105|DMEL_CG5105	FBGN0031319	FBGN0024314	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VQB9	CG4896	DMEL\CG3557	CG4896|DMEL_CG4896	CG3557|DMEL_CG3557	FBGN0031319	FBGN0031423	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VR24	CG4896	DMEL\CG15631	CG4896|DMEL_CG4896	CG15631|DMEL_CG15631	FBGN0031319	FBGN0031626	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VUL2	CG4896	DMEL\CG13458	CG4896|DMEL_CG4896	CG13458|DMEL_CG13458	FBGN0031319	FBGN0036479	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VV24	CG4896	CT32262	CG4896|DMEL_CG4896	CG13043|DMEL_CG13043	FBGN0031319	FBGN0036600	14605208:0398:HT|14605208:0018:HT
A0A023GRW3	Q9VYC4	CG4896	Q9VYC4	CG4896|DMEL_CG4896		FBGN0031319		14605208:0398:HT|14605208:0018:HT
A0A076NAB7	Q9NJH0	RGK3	EEF1GAMMA	CG34397|DMEL_CG34397	CG11901	FBGN0085426	FBGN0029176	14605208:0018:HT
A0A076NAB7	Q9VW57	RGK3	GRASP65	CG34397|DMEL_CG34397	CG7809|DMEL_CG7809	FBGN0085426	FBGN0036919	14605208:0018:HT
A0A076NAB7	Q9VYN8	RGK3	TEN-A	CG34397|DMEL_CG34397	CG42338	FBGN0085426	FBGN0267001	14605208:0018:HT
A0A0B4JCS8	Q9V6X7	CG12901	O-FUT1	CG42733|DMEL_CG42733	CG12366	FBGN0261686	FBGN0033901	14605208:0018:HT
A0A0B4JCT2	P20153	DMEL\CG17575	USP	CG17575|DMEL_CG17575	CG4380	FBGN0250842	FBGN0003964	14605208:0398:HT|14605208:0018:HT
A0A0B4JCU3	A0A0B4K5Z8	REEPA	SEC23	CG42678|DMEL_CG42678	CG1250|DMEL_CG1250	FBGN0261564	FBGN0262125	14605208:0398:HT|14605208:0018:HT
A0A0B4JCU3	Q9V9N9	REEPA	DMEL\CG3651	CG42678|DMEL_CG42678	CG3651|DMEL_CG3651	FBGN0261564	FBGN0032974	14605208:0398:HT|14605208:0018:HT
A0A0B4JCY1	Q24239	SUBDUED	ANGEL	CG16718|DMEL_CG16718	CG12273	FBGN0038721	FBGN0016762	14605208:0398:HT|14605208:0018:HT
A0A0B4JCZ0	P23647	CG5077	FU	CG42668|DMEL_CG42668	CG6551	FBGN0261550	FBGN0001079	15710747:0399:HT|15710747:0018:HT
A0A0B4JD97	A1ZBU9	TACC	DMEL\CG13423	CG9765|DMEL_CG9765	CG13423|DMEL_CG13423	FBGN0026620	FBGN0034513	14605208:0398:HT|14605208:0018:HT
A0A0B4JD97	Q27393	TACC	AURA	CG9765|DMEL_CG9765	CG3068	FBGN0026620	FBGN0000147	27558293:0018:LC|11827981:0004:LC|11827981:0415:LC
A0A0B4JD97	Q8SXP8	TACC	TBPH	CG9765|DMEL_CG9765	CG10327|DMEL_CG10327	FBGN0026620	FBGN0025790	14605208:0398:HT|14605208:0018:HT
A0A0B4JD97	Q9VBJ6	TACC	DMEL\CG14540	CG9765|DMEL_CG9765	CG14540|DMEL_CG14540	FBGN0026620	FBGN0039398	14605208:0398:HT|14605208:0018:HT
A0A0B4JDC9	A0A0B4K6M2	RBP	RIM	CG43073|DMEL_CG43073	CG33547|DMEL_CG33547	FBGN0262483	FBGN0053547	22174254:0018:LC|26274777:0018:LC|26274777:0096:LC
A0A0B4JDC9	A0A126GV06	RBP	DMEL\CG6972	CG43073|DMEL_CG43073	CG6972|DMEL_CG6972	FBGN0262483	FBGN0039008	14605208:0018:HT
A0A0B4JDC9	P91645	RBP	CAC	CG43073|DMEL_CG43073	CG43368	FBGN0262483	FBGN0263111	22174254:0018:LC|26274777:0018:LC|26274777:0114:LC|26274777:0096:LC
A0A0B4JDC9	Q8SX59	RBP	Q8SX59	CG43073|DMEL_CG43073	CG9083	FBGN0262483	FBGN0035077	14605208:0398:HT|14605208:0018:HT
A0A0B4JDC9	Q9VDI5	RBP	DMEL\CG17271	CG43073|DMEL_CG43073	CG17271|DMEL_CG17271	FBGN0262483	FBGN0038829	14605208:0398:HT|14605208:0018:HT
A0A0B4JDC9	Q9VLS8	RBP	GALT4	CG43073|DMEL_CG43073	CG8668|DMEL_CG8668	FBGN0262483	FBGN0031988	14605208:0018:HT
A0A0B4JDC9	Q9VQW4	RBP	DMEL\CG15422	CG43073|DMEL_CG43073	CG15422|DMEL_CG15422	FBGN0262483	FBGN0031579	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	A0A0B4LH44	PIF1A	DMEL\CG13488	CG42599|DMEL_CG42599	CG13488|DMEL_CG13488	FBGN0261015	FBGN0034670	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	A1ZBT3	PIF1A	DMEL\CG13871	CG42599|DMEL_CG42599	CG13871|DMEL_CG13871	FBGN0261015	FBGN0034502	14605208:0018:HT
A0A0B4JDD0	E1JIH4	PIF1A	DMEL\CG8478	CG42599|DMEL_CG42599	CG8478|DMEL_CG8478	FBGN0261015	FBGN0037746	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	O44783	PIF1A	STY	CG42599|DMEL_CG42599	CG1921	FBGN0261015	FBGN0014388	15710747:0018:HT
A0A0B4JDD0	O76908	PIF1A	VILYA	CG42599|DMEL_CG42599	CG2709	FBGN0261015	FBGN0283545	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	O97420	PIF1A	O97420	CG42599|DMEL_CG42599	CG14818	FBGN0261015	FBGN0026088	14605208:0018:HT
A0A0B4JDD0	P02825	PIF1A	HSP70AB	CG42599|DMEL_CG42599	CG18743	FBGN0261015	FBGN0013276	14605208:0018:HT
A0A0B4JDD0	P10035	PIF1A	H2.0	CG42599|DMEL_CG42599	CG11607	FBGN0261015	FBGN0001170	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	P18489	PIF1A	SYB	CG42599|DMEL_CG42599	CG12210	FBGN0261015	FBGN0003660	15710747:0399:HT
A0A0B4JDD0	P23023	PIF1A	DSX	CG42599|DMEL_CG42599	CG11094	FBGN0261015	FBGN0000504	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	P82910	PIF1A	HSP70AA	CG42599|DMEL_CG42599	CG31366	FBGN0261015	FBGN0013275	14605208:0018:HT
A0A0B4JDD0	Q0E8K8	PIF1A	VDUP1	CG42599|DMEL_CG42599	CG7047|DMEL_CG7047	FBGN0261015	FBGN0035103	14605208:0018:HT
A0A0B4JDD0	Q24206	PIF1A	BR	CG42599|DMEL_CG42599	CG11491	FBGN0261015	FBGN0283451	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q27350	PIF1A	SO	CG42599|DMEL_CG42599	CG11121	FBGN0261015	FBGN0003460	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q4V3L3	PIF1A	DMEL\CG43996	CG42599|DMEL_CG42599	CG12433|CG43996|DMEL_CG43996	FBGN0261015	FBGN0264738	14605208:0018:HT
A0A0B4JDD0	Q4V3R9	PIF1A	CG12433	CG42599|DMEL_CG42599		FBGN0261015		14605208:0018:HT
A0A0B4JDD0	Q7JXF5	PIF1A	NUP62	CG42599|DMEL_CG42599	CG6251	FBGN0261015	FBGN0034118	14605208:0018:HT
A0A0B4JDD0	Q7KW14	PIF1A	Q7KW14	CG42599|DMEL_CG42599	CG32809	FBGN0261015	FBGN0023531	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q8INI8	PIF1A	HSP70BA	CG42599|DMEL_CG42599	CG31449	FBGN0261015	FBGN0013277	14605208:0018:HT
A0A0B4JDD0	Q8STG9	PIF1A	SEC61ALPHA	CG42599|DMEL_CG42599	CG9539|DMEL_CG9539	FBGN0261015	FBGN0086357	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q95RB1	PIF1A	CG14641	CG42599|DMEL_CG42599	CG14641|DMEL_CG14641	FBGN0261015	FBGN0037220	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9V8K2	PIF1A	SEC6	CG42599|DMEL_CG42599	CG5341	FBGN0261015	FBGN0266671	15710747:0018:HT
A0A0B4JDD0	Q9V9Z4	PIF1A	DMEL\CG15564	CG42599|DMEL_CG42599	CG15564|DMEL_CG15564	FBGN0261015	FBGN0039833	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VBQ4	PIF1A	DMEL\CG5107	CG42599|DMEL_CG42599	CG5107|DMEL_CG5107	FBGN0261015	FBGN0039342	14605208:0018:HT
A0A0B4JDD0	Q9VCL2	PIF1A	NEST:BS02F09	CG42599|DMEL_CG42599	CG10164|DMEL_CG10164	FBGN0261015	FBGN0039088	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VE23	PIF1A	XRP1	CG42599|DMEL_CG42599	CG17836|DMEL_CG17836	FBGN0261015	FBGN0261113	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VF73	PIF1A	CG18496	CG42599|DMEL_CG42599	CG34404|DMEL_CG34404	FBGN0261015	FBGN0085433	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VG58	PIF1A	HSP70BBB	CG42599|DMEL_CG42599	CG5834	FBGN0261015	FBGN0051354	14605208:0018:HT
A0A0B4JDD0	Q9VHA9	PIF1A	DMEL\CG8301	CG42599|DMEL_CG42599	CG8301|DMEL_CG8301	FBGN0261015	FBGN0037717	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VN11	PIF1A	Q9VN11	CG42599|DMEL_CG42599		FBGN0261015		14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9VR24	PIF1A	DMEL\CG15631	CG42599|DMEL_CG42599	CG15631|DMEL_CG15631	FBGN0261015	FBGN0031626	14605208:0018:HT
A0A0B4JDD0	Q9VV44	PIF1A	CPR72EA	CG42599|DMEL_CG42599	CG4818|DMEL_CG4818	FBGN0261015	FBGN0036617	14605208:0018:HT
A0A0B4JDD0	Q9VW57	PIF1A	GRASP65	CG42599|DMEL_CG42599	CG7809|DMEL_CG7809	FBGN0261015	FBGN0036919	14605208:0018:HT
A0A0B4JDD0	Q9VWN8	PIF1A	Q9VWN8	CG42599|DMEL_CG42599		FBGN0261015		14605208:0398:HT
A0A0B4JDD0	Q9VWN9	PIF1A	CG7307	CG42599|DMEL_CG42599	CG34401|DMEL_CG34401	FBGN0261015	FBGN0085430	14605208:0018:HT
A0A0B4JDD0	Q9VWT5	PIF1A	XRCC2	CG42599|DMEL_CG42599	CG6318|DMEL_CG6318	FBGN0261015	FBGN0030931	15710747:0018:HT
A0A0B4JDD0	Q9VX05	PIF1A	DMEL\CG12985	CG42599|DMEL_CG42599	CG12985|DMEL_CG12985	FBGN0261015	FBGN0030881	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9W140	PIF1A	DMEL\CG3548	CG42599|DMEL_CG42599	CG3548|DMEL_CG3548	FBGN0261015	FBGN0035033	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9W1V8	PIF1A	DCTN3-P24	CG42599|DMEL_CG42599	CG9893|DMEL_CG9893	FBGN0261015	FBGN0010622	14605208:0018:HT
A0A0B4JDD0	Q9W3T3	PIF1A	DMEL\CG3032	CG42599|DMEL_CG42599	CG3032|DMEL_CG3032	FBGN0261015	FBGN0029928	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9W4I6	PIF1A	EG:84H4.4	CG42599|DMEL_CG42599	CG3081|DMEL_CG3081	FBGN0261015	FBGN0025613	14605208:0398:HT|14605208:0018:HT
A0A0B4JDD0	Q9W5E0	PIF1A	HMT4-20	CG42599|DMEL_CG42599	CG13363	FBGN0261015	FBGN0025639	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	P40798	SEC23	STC	CG1250|DMEL_CG1250	CG3647	FBGN0262125	FBGN0001978	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	Q9VHF5	SEC23	PASI2	CG1250|DMEL_CG1250	CG8121|DMEL_CG8121	FBGN0262125	FBGN0037680	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	Q9VJF5	SEC23	DMEL\CG15136	CG1250|DMEL_CG1250	CG15136|DMEL_CG15136	FBGN0262125	FBGN0032625	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	Q9VR57	SEC23	DMEL\CG12576	CG1250|DMEL_CG1250	CG12576|DMEL_CG12576	FBGN0262125	FBGN0031190	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	Q9VS39	SEC23	DMEL\CG14830	CG1250|DMEL_CG1250	CG14830|DMEL_CG14830	FBGN0262125	FBGN0035755	14605208:0398:HT|14605208:0018:HT
A0A0B4K5Z8	R9PY49	SEC23	DMEL\CG8851	CG1250|DMEL_CG1250	CG8851|DMEL_CG8851	FBGN0262125	FBGN0031546	14605208:0398:HT|14605208:0018:HT
A0A0B4K600	Q9VME1	DMEL\CG10280	CG13981	CG10280|DMEL_CG10280	CG42369|CG9511|DMEL_CG42369	FBGN0037395	FBGN0259715	14605208:0398:HT|14605208:0018:HT
A0A0B4K620	E1JHR0	MTD	DRONGO	CG32464|DMEL_CG32464	CG3365|DMEL_CG3365	FBGN0013576	FBGN0020304	14605208:0398:HT|14605208:0018:HT
A0A0B4K620	O46070	MTD	DMEL\CG2865	CG32464|DMEL_CG32464	CG2865|DMEL_CG2865	FBGN0013576	FBGN0023526	14605208:0398:HT|14605208:0018:HT
A0A0B4K620	P21519	MTD	MAM	CG32464|DMEL_CG32464	CG8118	FBGN0013576	FBGN0002643	15710747:0399:HT|15710747:0018:HT
A0A0B4K620	Q9W2F4	MTD	CLT	CG32464|DMEL_CG32464	CG9858|DMEL_CG9858	FBGN0013576	FBGN0000326	14605208:0398:HT|14605208:0018:HT
A0A0B4K651	Q9VED8	BEST1	DNASEII	CG6264|DMEL_CG6264	CG7780|DMEL_CG7780	FBGN0040238	FBGN0000477	14605208:0398:HT|14605208:0018:HT
A0A0B4K653	P19538	RFX	CI	CG6312|DMEL_CG6312	CG2125	FBGN0020379	FBGN0004859	15710747:0399:HT|15710747:0018:HT
A0A0B4K653	Q9VQQ9	RFX	SEC5	CG6312|DMEL_CG6312	CG8843	FBGN0020379	FBGN0266670	15710747:0399:HT|15710747:0018:HT
A0A0B4K657	P46150	BTSZ	MOE	CG44012|DMEL_CG44012	CG10701	FBGN0266756	FBGN0011661	15710747:0399:HT|16862128:0018:LC|16862128:0096:LC|15710747:0018:HT
A0A0B4K657	Q7KM13	BTSZ	HEY	CG44012|DMEL_CG44012	CG11194	FBGN0266756	FBGN0027788	14605208:0398:HT|14605208:0018:HT
A0A0B4K657	Q9VMJ2	BTSZ	DMEL\CG13996	CG44012|DMEL_CG44012	CG13996|DMEL_CG13996	FBGN0266756	FBGN0031763	14605208:0398:HT|14605208:0018:HT
A0A0B4K658	Q9VTS9	DMEL\CG17721	ROLS	CG17721|DMEL_CG17721	CG32096|DMEL_CG32096	FBGN0037885	FBGN0041096	14605208:0398:HT|14605208:0018:HT
A0A0B4K682	P29310	JVL	14-3-3ZETA	CG43162|DMEL_CG43162	CG17870	FBGN0263929	FBGN0004907	14605208:0018:HT
A0A0B4K682	Q24185	JVL	HOOK	CG43162|DMEL_CG43162	CG10653	FBGN0263929	FBGN0001202	14605208:0398:HT|14605208:0018:HT
A0A0B4K682	Q7KMH9	JVL	WDE	CG43162|DMEL_CG43162	CG12340|DMEL_CG12340	FBGN0263929	FBGN0027499	14605208:0018:HT
A0A0B4K682	Q961C9	JVL	TANGO11	CG43162|DMEL_CG43162	CG30404	FBGN0263929	FBGN0050404	14605208:0398:HT|14605208:0018:HT
A0A0B4K682	Q9V6K1	JVL	TPPII	CG43162|DMEL_CG43162	CG3991	FBGN0263929	FBGN0020370	14605208:0398:HT|14605208:0018:HT
A0A0B4K682	Q9V9Y9	JVL	SPN-F	CG43162|DMEL_CG43162	CG12114	FBGN0263929	FBGN0086362	14605208:0398:HT|14605208:0018:HT|24019068:0018:LC|21989913:0004:LC|24019068:0004:LC|21989913:0018:LC
A0A0B4K682	Q9W4V8	JVL	TTM50	CG43162|DMEL_CG43162	CG2713	FBGN0263929	FBGN0250874	14605208:0398:HT|14605208:0018:HT
A0A0B4K682	Q9Y0Y8	JVL	Q9Y0Y8	CG43162|DMEL_CG43162		FBGN0263929		14605208:0398:HT
A0A0B4K692	Q7KRS6	NEP2	NOMPB	CG9761	CG12548|DMEL_CG12548	FBGN0027570	FBGN0016919	14605208:0398:HT|14605208:0018:HT
A0A0B4K692	Q8MLW7	NEP2	XBP1	CG9761	CG9415|DMEL_CG9415	FBGN0027570	FBGN0021872	14605208:0398:HT|14605208:0018:HT
A0A0B4K6B9	A1Z8I9	DMEL\CG2698	OBP47B	CG2698|DMEL_CG2698	CG13208|DMEL_CG13208	FBGN0037536	FBGN0033614	14605208:0398:HT|14605208:0018:HT
A0A0B4K6E2	A0A0B4K6E2	CALX	CALX	CG5685|DMEL_CG5685	CG5685|DMEL_CG5685	FBGN0013995	FBGN0013995	PDB_3EAD:0114:LC|22000518:0114:LC|PDB_3E9T:0114:LC
A0A0B4K6E2	Q9V9V9	CALX	Q9V9V9	CG5685|DMEL_CG5685	CG11539	FBGN0013995	FBGN0039859	14605208:0398:HT|14605208:0018:HT
A0A0B4K6E2	Q9W161	CALX	BCDNA:AT03240	CG5685|DMEL_CG5685	CG13581|DMEL_CG13581	FBGN0013995	FBGN0035014	14605208:0398:HT|14605208:0018:HT
A0A0B4K6E6	A1Z8K2	DMEL\CG17734	13204	CG17734|DMEL_CG17734	CG13204|DMEL_CG13204	FBGN0037890	FBGN0033627	14605208:0018:HT
A0A0B4K6E6	Q9V5Y9	DMEL\CG17734	Q9V5Y9	CG17734|DMEL_CG17734		FBGN0037890		14605208:0398:HT
A0A0B4K6G0	Q9VY61	4702	DMEL\CG11581	CG4702|DMEL_CG4702	CG11581|DMEL_CG11581	FBGN0037992	FBGN0030540	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G3	Q24216	PPS	CDK7	CG6525|DMEL_CG6525	CG3319|DMEL_CG3319	FBGN0082831	FBGN0263237	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	A8JRE3	NHA2	WOC	CG43442|DMEL_CG43442	CG5965|DMEL_CG5965	FBGN0263390	FBGN0010328	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	F0JAP7	NHA2	CG15347-RB	CG43442|DMEL_CG43442	CG15347|DMEL_CG15347	FBGN0263390	FBGN0030040	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	Q7JWS8	NHA2	MTL	CG43442|DMEL_CG43442	CG5588|DMEL_CG5588	FBGN0263390	FBGN0039532	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	Q7KM15	NHA2	BIC	CG43442|DMEL_CG43442	CG3644|DMEL_CG3644	FBGN0263390	FBGN0000181	14605208:0018:HT
A0A0B4K6G5	Q8IPI2	NHA2	DMEL\CG31909	CG43442|DMEL_CG43442	CG31909|DMEL_CG31909	FBGN0263390	FBGN0051909	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	Q8IQB4	NHA2	ZASP66	CG43442|DMEL_CG43442	CG6416|DMEL_CG6416	FBGN0263390	FBGN0035917	14605208:0398:HT|14605208:0018:HT
A0A0B4K6G5	Q8MR27	NHA2	Q8MR27	CG43442|DMEL_CG43442	CG7173	FBGN0263390	FBGN0037099	14605208:0398:HT|14605208:0018:HT
